time,value,colour,species,greenhouse
1407653291,200,red,begonia,Hebden Bridge
1407653291,250,green,begonia,Hebden Bridge
1407653291,300,blue,begonia,Hebden Bridge
1407653291,350,yellow,begonia,Hebden Bridge
1407653291,450,pink,begonia,Hebden Bridge
1407653291,200,red,petunia,Hebden Bridge
1407653291,250,green,petunia,Hebden Bridge
1407653291,300,blue,petunia,Hebden Bridge
1407653291,350,yellow,petunia,Hebden Bridge
1407653291,450,pink,petunia,Hebden Bridge
1407653291,200,red,hyacinth,Hebden Bridge
1407653291,250,green,hyacinth,Hebden Bridge
1407653291,300,blue,hyacinth,Hebden Bridge
1407653291,350,yellow,hyacinth,Hebden Bridge
1407653291,450,pink,hyacinth,Hebden Bridge
1407653291,200,red,cosmos,Hebden Bridge
1407653291,250,green,cosmos,Hebden Bridge
1407653291,300,blue,cosmos,Hebden Bridge
1407653291,350,yellow,cosmos,Hebden Bridge
1407653291,450,pink,cosmos,Hebden Bridge
1407653291,200,red,daffodil,Hebden Bridge
1407653291,250,green,daffodil,Hebden Bridge
1407653291,300,blue,daffodil,Hebden Bridge
1407653291,350,yellow,daffodil,Hebden Bridge
1407653291,450,pink,daffodil,Hebden Bridge
1407653291,200,red,larch,Hebden Bridge
1407653291,250,green,larch,Hebden Bridge
1407653291,300,blue,larch,Hebden Bridge
1407653291,350,yellow,larch,Hebden Bridge
1407653291,450,pink,larch,Hebden Bridge
1407653291,200,red,mulberry,Hebden Bridge
1407653291,250,green,mulberry,Hebden Bridge
1407653291,300,blue,mulberry,Hebden Bridge
1407653291,350,yellow,mulberry,Hebden Bridge
1407653291,450,pink,mulberry,Hebden Bridge
1407653291,200,red,rose,Hebden Bridge
1407653291,250,green,rose,Hebden Bridge
1407653291,300,blue,rose,Hebden Bridge
1407653291,350,yellow,rose,Hebden Bridge
1407653291,450,pink,rose,Hebden Bridge
1407653291,200,red,nettle,Hebden Bridge
1407653291,250,green,nettle,Hebden Bridge
1407653291,300,blue,nettle,Hebden Bridge
1407653291,350,yellow,nettle,Hebden Bridge
1407653291,450,pink,nettle,Hebden Bridge
1407656891,200,red,begonia,SE1
1407656891,250,green,begonia,SE1
1407656891,300,blue,begonia,SE1
1407656891,350,yellow,begonia,SE1
1407656891,450,pink,begonia,SE1
1407656891,200,red,petunia,SE1
1407656891,250,green,petunia,SE1
1407656891,300,blue,petunia,SE1
1407656891,350,yellow,petunia,SE1
1407656891,450,pink,petunia,SE1
1407656891,200,red,hyacinth,SE1
1407656891,250,green,hyacinth,SE1
1407656891,300,blue,hyacinth,SE1
1407656891,350,yellow,hyacinth,SE1
1407656891,450,pink,hyacinth,SE1
1407656891,200,red,cosmos,SE1
1407656891,250,green,cosmos,SE1
1407656891,300,blue,cosmos,SE1
1407656891,350,yellow,cosmos,SE1
1407656891,450,pink,cosmos,SE1
1407656891,200,red,daffodil,SE1
1407656891,250,green,daffodil,SE1
1407656891,300,blue,daffodil,SE1
1407656891,350,yellow,daffodil,SE1
1407656891,450,pink,daffodil,SE1
1407656891,200,red,larch,SE1
1407656891,250,green,larch,SE1
1407656891,300,blue,larch,SE1
1407656891,350,yellow,larch,SE1
1407656891,450,pink,larch,SE1
1407656891,200,red,mulberry,SE1
1407656891,250,green,mulberry,SE1
1407656891,300,blue,mulberry,SE1
1407656891,350,yellow,mulberry,SE1
1407656891,450,pink,mulberry,SE1
1407656891,200,red,rose,SE1
1407656891,250,green,rose,SE1
1407656891,300,blue,rose,SE1
1407656891,350,yellow,rose,SE1
1407656891,450,pink,rose,SE1
1407656891,200,red,nettle,SE1
1407656891,250,green,nettle,SE1
1407656891,300,blue,nettle,SE1
1407656891,350,yellow,nettle,SE1
1407656891,450,pink,nettle,SE1
1407656891,200,red,begonia,N7
1407656891,250,green,begonia,N7
1407656891,300,blue,begonia,N7
1407656891,350,yellow,begonia,N7
1407656891,450,pink,begonia,N7
1407656891,200,red,petunia,N7
1407656891,250,green,petunia,N7
1407656891,300,blue,petunia,N7
1407656891,350,yellow,petunia,N7
1407656891,450,pink,petunia,N7
1407656891,200,red,hyacinth,N7
1407656891,250,green,hyacinth,N7
1407656891,300,blue,hyacinth,N7
1407656891,350,yellow,hyacinth,N7
1407656891,450,pink,hyacinth,N7
1407656891,200,red,cosmos,N7
1407656891,250,green,cosmos,N7
1407656891,300,blue,cosmos,N7
1407656891,350,yellow,cosmos,N7
1407656891,450,pink,cosmos,N7
1407656891,200,red,daffodil,N7
1407656891,250,green,daffodil,N7
1407656891,300,blue,daffodil,N7
1407656891,350,yellow,daffodil,N7
1407656891,450,pink,daffodil,N7
1407656891,200,red,larch,N7
1407656891,250,green,larch,N7
1407656891,300,blue,larch,N7
1407656891,350,yellow,larch,N7
1407656891,450,pink,larch,N7
1407656891,200,red,mulberry,N7
1407656891,250,green,mulberry,N7
1407656891,300,blue,mulberry,N7
1407656891,350,yellow,mulberry,N7
1407656891,450,pink,mulberry,N7
1407656891,200,red,rose,N7
1407656891,250,green,rose,N7
1407656891,300,blue,rose,N7
1407656891,350,yellow,rose,N7
1407656891,450,pink,rose,N7
1407656891,200,red,nettle,N7
1407656891,250,green,nettle,N7
1407656891,300,blue,nettle,N7
1407656891,350,yellow,nettle,N7
1407656891,450,pink,nettle,N7
1407656891,200,red,begonia,W17
1407656891,250,green,begonia,W17
1407656891,300,blue,begonia,W17
1407656891,350,yellow,begonia,W17
1407656891,450,pink,begonia,W17
1407656891,200,red,petunia,W17
1407656891,250,green,petunia,W17
1407656891,300,blue,petunia,W17
1407656891,350,yellow,petunia,W17
1407656891,450,pink,petunia,W17
1407656891,200,red,hyacinth,W17
1407656891,250,green,hyacinth,W17
1407656891,300,blue,hyacinth,W17
1407656891,350,yellow,hyacinth,W17
1407656891,450,pink,hyacinth,W17
1407656891,200,red,cosmos,W17
1407656891,250,green,cosmos,W17
1407656891,300,blue,cosmos,W17
1407656891,350,yellow,cosmos,W17
1407656891,450,pink,cosmos,W17
1407656891,200,red,daffodil,W17
1407656891,250,green,daffodil,W17
1407656891,300,blue,daffodil,W17
1407656891,350,yellow,daffodil,W17
1407656891,450,pink,daffodil,W17
1407656891,200,red,larch,W17
1407656891,250,green,larch,W17
1407656891,300,blue,larch,W17
1407656891,350,yellow,larch,W17
1407656891,450,pink,larch,W17
1407656891,200,red,mulberry,W17
1407656891,250,green,mulberry,W17
1407656891,300,blue,mulberry,W17
1407656891,350,yellow,mulberry,W17
1407656891,450,pink,mulberry,W17
1407656891,200,red,rose,W17
1407656891,250,green,rose,W17
1407656891,300,blue,rose,W17
1407656891,350,yellow,rose,W17
1407656891,450,pink,rose,W17
1407656891,200,red,nettle,W17
1407656891,250,green,nettle,W17
1407656891,300,blue,nettle,W17
1407656891,350,yellow,nettle,W17
1407656891,450,pink,nettle,W17
1407656891,200,red,begonia,E22
1407656891,250,green,begonia,E22
1407656891,300,blue,begonia,E22
1407656891,350,yellow,begonia,E22
1407656891,450,pink,begonia,E22
1407656891,200,red,petunia,E22
1407656891,250,green,petunia,E22
1407656891,300,blue,petunia,E22
1407656891,350,yellow,petunia,E22
1407656891,450,pink,petunia,E22
1407656891,200,red,hyacinth,E22
1407656891,250,green,hyacinth,E22
1407656891,300,blue,hyacinth,E22
1407656891,350,yellow,hyacinth,E22
1407656891,450,pink,hyacinth,E22
1407656891,200,red,cosmos,E22
1407656891,250,green,cosmos,E22
1407656891,300,blue,cosmos,E22
1407656891,350,yellow,cosmos,E22
1407656891,450,pink,cosmos,E22
1407656891,200,red,daffodil,E22
1407656891,250,green,daffodil,E22
1407656891,300,blue,daffodil,E22
1407656891,350,yellow,daffodil,E22
1407656891,450,pink,daffodil,E22
1407656891,200,red,larch,E22
1407656891,250,green,larch,E22
1407656891,300,blue,larch,E22
1407656891,350,yellow,larch,E22
1407656891,450,pink,larch,E22
1407656891,200,red,mulberry,E22
1407656891,250,green,mulberry,E22
1407656891,300,blue,mulberry,E22
1407656891,350,yellow,mulberry,E22
1407656891,450,pink,mulberry,E22
1407656891,200,red,rose,E22
1407656891,250,green,rose,E22
1407656891,300,blue,rose,E22
1407656891,350,yellow,rose,E22
1407656891,450,pink,rose,E22
1407656891,200,red,nettle,E22
1407656891,250,green,nettle,E22
1407656891,300,blue,nettle,E22
1407656891,350,yellow,nettle,E22
1407656891,450,pink,nettle,E22
1407656891,200,red,begonia,Bluewater
1407656891,250,green,begonia,Bluewater
1407656891,300,blue,begonia,Bluewater
1407656891,350,yellow,begonia,Bluewater
1407656891,450,pink,begonia,Bluewater
1407656891,200,red,petunia,Bluewater
1407656891,250,green,petunia,Bluewater
1407656891,300,blue,petunia,Bluewater
1407656891,350,yellow,petunia,Bluewater
1407656891,450,pink,petunia,Bluewater
1407656891,200,red,hyacinth,Bluewater
1407656891,250,green,hyacinth,Bluewater
1407656891,300,blue,hyacinth,Bluewater
1407656891,350,yellow,hyacinth,Bluewater
1407656891,450,pink,hyacinth,Bluewater
1407656891,200,red,cosmos,Bluewater
1407656891,250,green,cosmos,Bluewater
1407656891,300,blue,cosmos,Bluewater
1407656891,350,yellow,cosmos,Bluewater
1407656891,450,pink,cosmos,Bluewater
1407656891,200,red,daffodil,Bluewater
1407656891,250,green,daffodil,Bluewater
1407656891,300,blue,daffodil,Bluewater
1407656891,350,yellow,daffodil,Bluewater
1407656891,450,pink,daffodil,Bluewater
1407656891,200,red,larch,Bluewater
1407656891,250,green,larch,Bluewater
1407656891,300,blue,larch,Bluewater
1407656891,350,yellow,larch,Bluewater
1407656891,450,pink,larch,Bluewater
1407656891,200,red,mulberry,Bluewater
1407656891,250,green,mulberry,Bluewater
1407656891,300,blue,mulberry,Bluewater
1407656891,350,yellow,mulberry,Bluewater
1407656891,450,pink,mulberry,Bluewater
1407656891,200,red,rose,Bluewater
1407656891,250,green,rose,Bluewater
1407656891,300,blue,rose,Bluewater
1407656891,350,yellow,rose,Bluewater
1407656891,450,pink,rose,Bluewater
1407656891,200,red,nettle,Bluewater
1407656891,250,green,nettle,Bluewater
1407656891,300,blue,nettle,Bluewater
1407656891,350,yellow,nettle,Bluewater
1407656891,450,pink,nettle,Bluewater
1407656891,200,red,begonia,Croydon
1407656891,250,green,begonia,Croydon
1407656891,300,blue,begonia,Croydon
1407656891,350,yellow,begonia,Croydon
1407656891,450,pink,begonia,Croydon
1407656891,200,red,petunia,Croydon
1407656891,250,green,petunia,Croydon
1407656891,300,blue,petunia,Croydon
1407656891,350,yellow,petunia,Croydon
1407656891,450,pink,petunia,Croydon
1407656891,200,red,hyacinth,Croydon
1407656891,250,green,hyacinth,Croydon
1407656891,300,blue,hyacinth,Croydon
1407656891,350,yellow,hyacinth,Croydon
1407656891,450,pink,hyacinth,Croydon
1407656891,200,red,cosmos,Croydon
1407656891,250,green,cosmos,Croydon
1407656891,300,blue,cosmos,Croydon
1407656891,350,yellow,cosmos,Croydon
1407656891,450,pink,cosmos,Croydon
1407656891,200,red,daffodil,Croydon
1407656891,250,green,daffodil,Croydon
1407656891,300,blue,daffodil,Croydon
1407656891,350,yellow,daffodil,Croydon
1407656891,450,pink,daffodil,Croydon
1407656891,200,red,larch,Croydon
1407656891,250,green,larch,Croydon
1407656891,300,blue,larch,Croydon
1407656891,350,yellow,larch,Croydon
1407656891,450,pink,larch,Croydon
1407656891,200,red,mulberry,Croydon
1407656891,250,green,mulberry,Croydon
1407656891,300,blue,mulberry,Croydon
1407656891,350,yellow,mulberry,Croydon
1407656891,450,pink,mulberry,Croydon
1407656891,200,red,rose,Croydon
1407656891,250,green,rose,Croydon
1407656891,300,blue,rose,Croydon
1407656891,350,yellow,rose,Croydon
1407656891,450,pink,rose,Croydon
1407656891,200,red,nettle,Croydon
1407656891,250,green,nettle,Croydon
1407656891,300,blue,nettle,Croydon
1407656891,350,yellow,nettle,Croydon
1407656891,450,pink,nettle,Croydon
1407656891,200,red,begonia,Basingstoke
1407656891,250,green,begonia,Basingstoke
1407656891,300,blue,begonia,Basingstoke
1407656891,350,yellow,begonia,Basingstoke
1407656891,450,pink,begonia,Basingstoke
1407656891,200,red,petunia,Basingstoke
1407656891,250,green,petunia,Basingstoke
1407656891,300,blue,petunia,Basingstoke
1407656891,350,yellow,petunia,Basingstoke
1407656891,450,pink,petunia,Basingstoke
1407656891,200,red,hyacinth,Basingstoke
1407656891,250,green,hyacinth,Basingstoke
1407656891,300,blue,hyacinth,Basingstoke
1407656891,350,yellow,hyacinth,Basingstoke
1407656891,450,pink,hyacinth,Basingstoke
1407656891,200,red,cosmos,Basingstoke
1407656891,250,green,cosmos,Basingstoke
1407656891,300,blue,cosmos,Basingstoke
1407656891,350,yellow,cosmos,Basingstoke
1407656891,450,pink,cosmos,Basingstoke
1407656891,200,red,daffodil,Basingstoke
1407656891,250,green,daffodil,Basingstoke
1407656891,300,blue,daffodil,Basingstoke
1407656891,350,yellow,daffodil,Basingstoke
1407656891,450,pink,daffodil,Basingstoke
1407656891,200,red,larch,Basingstoke
1407656891,250,green,larch,Basingstoke
1407656891,300,blue,larch,Basingstoke
1407656891,350,yellow,larch,Basingstoke
1407656891,450,pink,larch,Basingstoke
1407656891,200,red,mulberry,Basingstoke
1407656891,250,green,mulberry,Basingstoke
1407656891,300,blue,mulberry,Basingstoke
1407656891,350,yellow,mulberry,Basingstoke
1407656891,450,pink,mulberry,Basingstoke
1407656891,200,red,rose,Basingstoke
1407656891,250,green,rose,Basingstoke
1407656891,300,blue,rose,Basingstoke
1407656891,350,yellow,rose,Basingstoke
1407656891,450,pink,rose,Basingstoke
1407656891,200,red,nettle,Basingstoke
1407656891,250,green,nettle,Basingstoke
1407656891,300,blue,nettle,Basingstoke
1407656891,350,yellow,nettle,Basingstoke
1407656891,450,pink,nettle,Basingstoke
1407656891,200,red,begonia,Aldershot
1407656891,250,green,begonia,Aldershot
1407656891,300,blue,begonia,Aldershot
1407656891,350,yellow,begonia,Aldershot
1407656891,450,pink,begonia,Aldershot
1407656891,200,red,petunia,Aldershot
1407656891,250,green,petunia,Aldershot
1407656891,300,blue,petunia,Aldershot
1407656891,350,yellow,petunia,Aldershot
1407656891,450,pink,petunia,Aldershot
1407656891,200,red,hyacinth,Aldershot
1407656891,250,green,hyacinth,Aldershot
1407656891,300,blue,hyacinth,Aldershot
1407656891,350,yellow,hyacinth,Aldershot
1407656891,450,pink,hyacinth,Aldershot
1407656891,200,red,cosmos,Aldershot
1407656891,250,green,cosmos,Aldershot
1407656891,300,blue,cosmos,Aldershot
1407656891,350,yellow,cosmos,Aldershot
1407656891,450,pink,cosmos,Aldershot
1407656891,200,red,daffodil,Aldershot
1407656891,250,green,daffodil,Aldershot
1407656891,300,blue,daffodil,Aldershot
1407656891,350,yellow,daffodil,Aldershot
1407656891,450,pink,daffodil,Aldershot
1407656891,200,red,larch,Aldershot
1407656891,250,green,larch,Aldershot
1407656891,300,blue,larch,Aldershot
1407656891,350,yellow,larch,Aldershot
1407656891,450,pink,larch,Aldershot
1407656891,200,red,mulberry,Aldershot
1407656891,250,green,mulberry,Aldershot
1407656891,300,blue,mulberry,Aldershot
1407656891,350,yellow,mulberry,Aldershot
1407656891,450,pink,mulberry,Aldershot
1407656891,200,red,rose,Aldershot
1407656891,250,green,rose,Aldershot
1407656891,300,blue,rose,Aldershot
1407656891,350,yellow,rose,Aldershot
1407656891,450,pink,rose,Aldershot
1407656891,200,red,nettle,Aldershot
1407656891,250,green,nettle,Aldershot
1407656891,300,blue,nettle,Aldershot
1407656891,350,yellow,nettle,Aldershot
1407656891,450,pink,nettle,Aldershot
1407656891,200,red,begonia,Hebden Bridge
1407656891,250,green,begonia,Hebden Bridge
1407656891,300,blue,begonia,Hebden Bridge
1407656891,350,yellow,begonia,Hebden Bridge
1407656891,450,pink,begonia,Hebden Bridge
1407656891,200,red,petunia,Hebden Bridge
1407656891,250,green,petunia,Hebden Bridge
1407656891,300,blue,petunia,Hebden Bridge
1407656891,350,yellow,petunia,Hebden Bridge
1407656891,450,pink,petunia,Hebden Bridge
1407656891,200,red,hyacinth,Hebden Bridge
1407656891,250,green,hyacinth,Hebden Bridge
1407656891,300,blue,hyacinth,Hebden Bridge
1407656891,350,yellow,hyacinth,Hebden Bridge
1407656891,450,pink,hyacinth,Hebden Bridge
1407656891,200,red,cosmos,Hebden Bridge
1407656891,250,green,cosmos,Hebden Bridge
1407656891,300,blue,cosmos,Hebden Bridge
1407656891,350,yellow,cosmos,Hebden Bridge
1407656891,450,pink,cosmos,Hebden Bridge
1407656891,200,red,daffodil,Hebden Bridge
1407656891,250,green,daffodil,Hebden Bridge
1407656891,300,blue,daffodil,Hebden Bridge
1407656891,350,yellow,daffodil,Hebden Bridge
1407656891,450,pink,daffodil,Hebden Bridge
1407656891,200,red,larch,Hebden Bridge
1407656891,250,green,larch,Hebden Bridge
1407656891,300,blue,larch,Hebden Bridge
1407656891,350,yellow,larch,Hebden Bridge
1407656891,450,pink,larch,Hebden Bridge
1407656891,200,red,mulberry,Hebden Bridge
1407656891,250,green,mulberry,Hebden Bridge
1407656891,300,blue,mulberry,Hebden Bridge
1407656891,350,yellow,mulberry,Hebden Bridge
1407656891,450,pink,mulberry,Hebden Bridge
1407656891,200,red,rose,Hebden Bridge
1407656891,250,green,rose,Hebden Bridge
1407656891,300,blue,rose,Hebden Bridge
1407656891,350,yellow,rose,Hebden Bridge
1407656891,450,pink,rose,Hebden Bridge
1407656891,200,red,nettle,Hebden Bridge
1407656891,250,green,nettle,Hebden Bridge
1407656891,300,blue,nettle,Hebden Bridge
1407656891,350,yellow,nettle,Hebden Bridge
1407656891,450,pink,nettle,Hebden Bridge
1407660491,200,red,begonia,SE1
1407660491,250,green,begonia,SE1
1407660491,300,blue,begonia,SE1
1407660491,350,yellow,begonia,SE1
1407660491,450,pink,begonia,SE1
1407660491,200,red,petunia,SE1
1407660491,250,green,petunia,SE1
1407660491,300,blue,petunia,SE1
1407660491,350,yellow,petunia,SE1
1407660491,450,pink,petunia,SE1
1407660491,200,red,hyacinth,SE1
1407660491,250,green,hyacinth,SE1
1407660491,300,blue,hyacinth,SE1
1407660491,350,yellow,hyacinth,SE1
1407660491,450,pink,hyacinth,SE1
1407660491,200,red,cosmos,SE1
1407660491,250,green,cosmos,SE1
1407660491,300,blue,cosmos,SE1
1407660491,350,yellow,cosmos,SE1
1407660491,450,pink,cosmos,SE1
1407660491,200,red,daffodil,SE1
1407660491,250,green,daffodil,SE1
1407660491,300,blue,daffodil,SE1
1407660491,350,yellow,daffodil,SE1
1407660491,450,pink,daffodil,SE1
1407660491,200,red,larch,SE1
1407660491,250,green,larch,SE1
1407660491,300,blue,larch,SE1
1407660491,350,yellow,larch,SE1
1407660491,450,pink,larch,SE1
1407660491,200,red,mulberry,SE1
1407660491,250,green,mulberry,SE1
1407660491,300,blue,mulberry,SE1
1407660491,350,yellow,mulberry,SE1
1407660491,450,pink,mulberry,SE1
1407660491,200,red,rose,SE1
1407660491,250,green,rose,SE1
1407660491,300,blue,rose,SE1
1407660491,350,yellow,rose,SE1
1407660491,450,pink,rose,SE1
1407660491,200,red,nettle,SE1
1407660491,250,green,nettle,SE1
1407660491,300,blue,nettle,SE1
1407660491,350,yellow,nettle,SE1
1407660491,450,pink,nettle,SE1
1407660491,200,red,begonia,N7
1407660491,250,green,begonia,N7
1407660491,300,blue,begonia,N7
1407660491,350,yellow,begonia,N7
1407660491,450,pink,begonia,N7
1407660491,200,red,petunia,N7
1407660491,250,green,petunia,N7
1407660491,300,blue,petunia,N7
1407660491,350,yellow,petunia,N7
1407660491,450,pink,petunia,N7
1407660491,200,red,hyacinth,N7
1407660491,250,green,hyacinth,N7
1407660491,300,blue,hyacinth,N7
1407660491,350,yellow,hyacinth,N7
1407660491,450,pink,hyacinth,N7
1407660491,200,red,cosmos,N7
1407660491,250,green,cosmos,N7
1407660491,300,blue,cosmos,N7
1407660491,350,yellow,cosmos,N7
1407660491,450,pink,cosmos,N7
1407660491,200,red,daffodil,N7
1407660491,250,green,daffodil,N7
1407660491,300,blue,daffodil,N7
1407660491,350,yellow,daffodil,N7
1407660491,450,pink,daffodil,N7
1407660491,200,red,larch,N7
1407660491,250,green,larch,N7
1407660491,300,blue,larch,N7
1407660491,350,yellow,larch,N7
1407660491,450,pink,larch,N7
1407660491,200,red,mulberry,N7
1407660491,250,green,mulberry,N7
1407660491,300,blue,mulberry,N7
1407660491,350,yellow,mulberry,N7
1407660491,450,pink,mulberry,N7
1407660491,200,red,rose,N7
1407660491,250,green,rose,N7
1407660491,300,blue,rose,N7
1407660491,350,yellow,rose,N7
1407660491,450,pink,rose,N7
1407660491,200,red,nettle,N7
1407660491,250,green,nettle,N7
1407660491,300,blue,nettle,N7
1407660491,350,yellow,nettle,N7
1407660491,450,pink,nettle,N7
1407660491,200,red,begonia,W17
1407660491,250,green,begonia,W17
1407660491,300,blue,begonia,W17
1407660491,350,yellow,begonia,W17
1407660491,450,pink,begonia,W17
1407660491,200,red,petunia,W17
1407660491,250,green,petunia,W17
1407660491,300,blue,petunia,W17
1407660491,350,yellow,petunia,W17
1407660491,450,pink,petunia,W17
1407660491,200,red,hyacinth,W17
1407660491,250,green,hyacinth,W17
1407660491,300,blue,hyacinth,W17
1407660491,350,yellow,hyacinth,W17
1407660491,450,pink,hyacinth,W17
1407660491,200,red,cosmos,W17
1407660491,250,green,cosmos,W17
1407660491,300,blue,cosmos,W17
1407660491,350,yellow,cosmos,W17
1407660491,450,pink,cosmos,W17
1407660491,200,red,daffodil,W17
1407660491,250,green,daffodil,W17
1407660491,300,blue,daffodil,W17
1407660491,350,yellow,daffodil,W17
1407660491,450,pink,daffodil,W17
1407660491,200,red,larch,W17
1407660491,250,green,larch,W17
1407660491,300,blue,larch,W17
1407660491,350,yellow,larch,W17
1407660491,450,pink,larch,W17
1407660491,200,red,mulberry,W17
1407660491,250,green,mulberry,W17
1407660491,300,blue,mulberry,W17
1407660491,350,yellow,mulberry,W17
1407660491,450,pink,mulberry,W17
1407660491,200,red,rose,W17
1407660491,250,green,rose,W17
1407660491,300,blue,rose,W17
1407660491,350,yellow,rose,W17
1407660491,450,pink,rose,W17
1407660491,200,red,nettle,W17
1407660491,250,green,nettle,W17
1407660491,300,blue,nettle,W17
1407660491,350,yellow,nettle,W17
1407660491,450,pink,nettle,W17
1407660491,200,red,begonia,E22
1407660491,250,green,begonia,E22
1407660491,300,blue,begonia,E22
1407660491,350,yellow,begonia,E22
1407660491,450,pink,begonia,E22
1407660491,200,red,petunia,E22
1407660491,250,green,petunia,E22
1407660491,300,blue,petunia,E22
1407660491,350,yellow,petunia,E22
1407660491,450,pink,petunia,E22
1407660491,200,red,hyacinth,E22
1407660491,250,green,hyacinth,E22
1407660491,300,blue,hyacinth,E22
1407660491,350,yellow,hyacinth,E22
1407660491,450,pink,hyacinth,E22
1407660491,200,red,cosmos,E22
1407660491,250,green,cosmos,E22
1407660491,300,blue,cosmos,E22
1407660491,350,yellow,cosmos,E22
1407660491,450,pink,cosmos,E22
1407660491,200,red,daffodil,E22
1407660491,250,green,daffodil,E22
1407660491,300,blue,daffodil,E22
1407660491,350,yellow,daffodil,E22
1407660491,450,pink,daffodil,E22
1407660491,200,red,larch,E22
1407660491,250,green,larch,E22
1407660491,300,blue,larch,E22
1407660491,350,yellow,larch,E22
1407660491,450,pink,larch,E22
1407660491,200,red,mulberry,E22
1407660491,250,green,mulberry,E22
1407660491,300,blue,mulberry,E22
1407660491,350,yellow,mulberry,E22
1407660491,450,pink,mulberry,E22
1407660491,200,red,rose,E22
1407660491,250,green,rose,E22
1407660491,300,blue,rose,E22
1407660491,350,yellow,rose,E22
1407660491,450,pink,rose,E22
1407660491,200,red,nettle,E22
1407660491,250,green,nettle,E22
1407660491,300,blue,nettle,E22
1407660491,350,yellow,nettle,E22
1407660491,450,pink,nettle,E22
1407660491,200,red,begonia,Bluewater
1407660491,250,green,begonia,Bluewater
1407660491,300,blue,begonia,Bluewater
1407660491,350,yellow,begonia,Bluewater
1407660491,450,pink,begonia,Bluewater
1407660491,200,red,petunia,Bluewater
1407660491,250,green,petunia,Bluewater
1407660491,300,blue,petunia,Bluewater
1407660491,350,yellow,petunia,Bluewater
1407660491,450,pink,petunia,Bluewater
1407660491,200,red,hyacinth,Bluewater
1407660491,250,green,hyacinth,Bluewater
1407660491,300,blue,hyacinth,Bluewater
1407660491,350,yellow,hyacinth,Bluewater
1407660491,450,pink,hyacinth,Bluewater
1407660491,200,red,cosmos,Bluewater
1407660491,250,green,cosmos,Bluewater
1407660491,300,blue,cosmos,Bluewater
1407660491,350,yellow,cosmos,Bluewater
1407660491,450,pink,cosmos,Bluewater
1407660491,200,red,daffodil,Bluewater
1407660491,250,green,daffodil,Bluewater
1407660491,300,blue,daffodil,Bluewater
1407660491,350,yellow,daffodil,Bluewater
1407660491,450,pink,daffodil,Bluewater
1407660491,200,red,larch,Bluewater
1407660491,250,green,larch,Bluewater
1407660491,300,blue,larch,Bluewater
1407660491,350,yellow,larch,Bluewater
1407660491,450,pink,larch,Bluewater
1407660491,200,red,mulberry,Bluewater
1407660491,250,green,mulberry,Bluewater
1407660491,300,blue,mulberry,Bluewater
1407660491,350,yellow,mulberry,Bluewater
1407660491,450,pink,mulberry,Bluewater
1407660491,200,red,rose,Bluewater
1407660491,250,green,rose,Bluewater
1407660491,300,blue,rose,Bluewater
1407660491,350,yellow,rose,Bluewater
1407660491,450,pink,rose,Bluewater
1407660491,200,red,nettle,Bluewater
1407660491,250,green,nettle,Bluewater
1407660491,300,blue,nettle,Bluewater
1407660491,350,yellow,nettle,Bluewater
1407660491,450,pink,nettle,Bluewater
1407660491,200,red,begonia,Croydon
1407660491,250,green,begonia,Croydon
1407660491,300,blue,begonia,Croydon
1407660491,350,yellow,begonia,Croydon
1407660491,450,pink,begonia,Croydon
1407660491,200,red,petunia,Croydon
1407660491,250,green,petunia,Croydon
1407660491,300,blue,petunia,Croydon
1407660491,350,yellow,petunia,Croydon
1407660491,450,pink,petunia,Croydon
1407660491,200,red,hyacinth,Croydon
1407660491,250,green,hyacinth,Croydon
1407660491,300,blue,hyacinth,Croydon
1407660491,350,yellow,hyacinth,Croydon
1407660491,450,pink,hyacinth,Croydon
1407660491,200,red,cosmos,Croydon
1407660491,250,green,cosmos,Croydon
1407660491,300,blue,cosmos,Croydon
1407660491,350,yellow,cosmos,Croydon
1407660491,450,pink,cosmos,Croydon
1407660491,200,red,daffodil,Croydon
1407660491,250,green,daffodil,Croydon
1407660491,300,blue,daffodil,Croydon
1407660491,350,yellow,daffodil,Croydon
1407660491,450,pink,daffodil,Croydon
1407660491,200,red,larch,Croydon
1407660491,250,green,larch,Croydon
1407660491,300,blue,larch,Croydon
1407660491,350,yellow,larch,Croydon
1407660491,450,pink,larch,Croydon
1407660491,200,red,mulberry,Croydon
1407660491,250,green,mulberry,Croydon
1407660491,300,blue,mulberry,Croydon
1407660491,350,yellow,mulberry,Croydon
1407660491,450,pink,mulberry,Croydon
1407660491,200,red,rose,Croydon
1407660491,250,green,rose,Croydon
1407660491,300,blue,rose,Croydon
1407660491,350,yellow,rose,Croydon
1407660491,450,pink,rose,Croydon
1407660491,200,red,nettle,Croydon
1407660491,250,green,nettle,Croydon
1407660491,300,blue,nettle,Croydon
1407660491,350,yellow,nettle,Croydon
1407660491,450,pink,nettle,Croydon
1407660491,200,red,begonia,Basingstoke
1407660491,250,green,begonia,Basingstoke
1407660491,300,blue,begonia,Basingstoke
1407660491,350,yellow,begonia,Basingstoke
1407660491,450,pink,begonia,Basingstoke
1407660491,200,red,petunia,Basingstoke
1407660491,250,green,petunia,Basingstoke
1407660491,300,blue,petunia,Basingstoke
1407660491,350,yellow,petunia,Basingstoke
1407660491,450,pink,petunia,Basingstoke
1407660491,200,red,hyacinth,Basingstoke
1407660491,250,green,hyacinth,Basingstoke
